Unnamed: 0,Time,Date,Latitude,Longitude,Total PDCP DL Throughput,Total PDCP UL Throughput,PDSCH Phy Throughput (kbps),PUSCH Phy Throughput (kbps),PDSCH Resource Blocks Allocated (Allocated Subframes Only),PDSCH Resource Block Allocation (%),PUSCH Resource Blocks Allocated (Allocated Subframes Only),Number of PUSCH Resource Blocks,Number of PDSCH Resource Blocks,PDCP Throughput DL (kbps),PDCP Throughput UL (kbps),PHY Layer Throughput PDSCH (kbps),PHY Layer Throughput PUSCH (kbps),RLC Throughput DL (kbps)(LTE Throughputs from Data Collector),RLC Throughput UL (kbps)(LTE Throughputs from Data Collector),Ping Delay (ms)
,02:05.0,3/21/2022,7.274179,5.2778415,1.710000038,2.460000038,2.480000019,90.76999664,8.600000381,0.02,2.200000048,0.200000003,0,1.480000019,3.150000095,2.819999933,116.5,1.769999981,3.319999933,
,02:07.0,3/21/2022,7.2742965,5.2781385,0.779999971,1.450000048,1.419999957,149.25,8.300000191,0.670000017,2,0.300000012,0.699999988,0.920000017,1.450000048,1.399999976,152.5700073,1.600000024,2.00999999,
,02:09.0,3/21/2022,7.27441,5.2784215,0.779999971,1.080000043,1.149999976,150.3200073,8.300000191,1.049999952,2,0.300000012,1.100000024,0.779999971,1.080000043,0.949999988,156.7100067,0.649999976,1.519999981,
,02:11.0,3/21/2022,7.2745225,5.2787125,0.779999971,0.620000005,1.730000019,149.3699951,5.900000095,0.170000002,2,0.300000012,0.200000003,0.779999971,0.829999983,3.089999914,154.6000061,1.309999943,0.819999993,48
,02:13.0,3/21/2022,7.2746375,5.27901,1.460000038,2.569999933,1.840000033,147.9499969,6.900000095,0.189999998,2,0.300000012,0.200000003,1.940000057,2.049999952,6.380000114,152.2299957,1.210000038,1.730000019,
,02:15.0,3/21/2022,7.2747585,5.2793155,0.389999986,2.430000067,0.980000019,151.6100006,7.699999809,0.419999987,2,0.300000012,0.400000006,0.519999981,2.359999895,3.059999943,158.3699951,0.670000017,2.430000067,
,02:17.0,3/21/2022,7.2748895,5.2796335,0.779999971,2.00999999,2.539999962,151.1900024,9.600000381,0.270000011,2,0.300000012,0.300000012,0.779999971,2.00999999,0.959999979,158.3699951,0.680000007,2.230000019,
,02:19.0,3/21/2022,7.2750125,5.279965,1,1.149999976,1.450000048,130.2599945,8.899999619,0.75,2,0.300000012,0.699999988,0.939999998,0.689999998,4.449999809,153.4199982,0.839999974,0.889999986,
,02:21.0,3/21/2022,7.275129,5.2802885,0.779999971,1.129999995,1.679999948,123.4800034,5.400000095,0.109999999,2,0.300000012,0.100000001,0.810000002,1.409999967,1.610000014,123.0199966,1.340000033,1.50999999,48
,02:23.0,3/21/2022,7.2752515,5.280605,0.779999971,0.519999981,1.899999976,125.7799988,6.199999809,0.779999971,2,0.300000012,0.800000012,0.779999971,0.689999998,1.120000005,129.7400055,0.639999986,1.139999986,
,02:25.0,3/21/2022,7.2753925,5.2809315,1.460000038,2.980000019,1.350000024,60.52000046,5.300000191,0.200000003,2.099999905,0.100000001,0.200000003,1.460000038,2.980000019,5.050000191,87.69000244,1.779999971,2.569999933,
,02:27.0,3/21/2022,7.2755365,5.2812775,0.389999986,2.150000095,1.700000048,90.45999908,6.900000095,0.400000006,2.400000095,0.400000006,0.400000006,0.519999981,2.150000095,4.96999979,134.4299927,1.019999981,2.539999962,
,02:29.0,3/21/2022,7.2756775,5.281645,0.779999971,1.360000014,1.730000019,26.79999924,4.5,0.239999995,2.099999905,0.100000001,0.200000003,0.779999971,1.360000014,1.370000005,104.8799973,0.670000017,1.210000038,
,02:31.0,3/21/2022,7.275814,5.2820315,0.779999971,1.039999962,2.609999895,3.299999952,8.800000191,1.210000038,3,0,1.200000048,0.779999971,0.689999998,4.25,4.829999924,0.649999976,0.75,
,02:33.0,3/21/2022,7.2759495,5.282421,0.779999971,1.039999962,0.819999993,3.130000114,5.199999809,0.670000017,3,0,0.699999988,0.779999971,1.039999962,1.559999943,10.13000011,0.639999986,1.120000005,37
,02:37.0,3/21/2022,7.276175,5.283154,0.389999986,2.430000067,1.779999971,6.349999905,5.400000095,0.129999995,3.099999905,0,0.100000001,0.519999981,2.359999895,2.819999933,9.779999733,1.00999999,2.809999943,
,02:39.0,3/21/2022,7.2762765,5.2834925,0.779999971,1.679999948,1.919999957,7.170000076,7.099999905,0.330000013,3.900000095,0,0.300000012,0.779999971,1.679999948,1.090000033,13.89999962,0.670000017,1.679999948,
,02:41.0,3/21/2022,7.276363,5.283834,0.779999971,1.039999962,3.450000048,6.550000191,6.599999905,1.049999952,5.599999905,0,1.100000024,0.779999971,0.689999998,1.820000052,6.980000019,0.649999976,1.649999976,55
,02:43.0,3/21/2022,7.276439,5.2841775,1.24000001,0.660000026,1.320000052,8.430000305,9.600000381,0.090000004,3.200000048,0,0.100000001,1.24000001,0.879999995,13.35000038,8.720000267,2.900000095,1.269999981,
,02:45.0,3/21/2022,7.2765115,5.2845135,1.5,1.559999943,3.359999895,13.55000019,9.399999619,0.029999999,6.800000191,0.100000001,0,1.529999971,1.559999943,3.019999981,34.93999863,1.539999962,2.569999933,
,02:47.0,3/21/2022,7.276574,5.284824,2.269999981,2.940000057,3.329999924,81.62999725,8.5,0.039999999,2.900000095,0.5,0,2.380000114,2.99000001,11.52999973,95.58000183,2.230000019,2.599999905,
,02:49.0,3/21/2022,7.2766295,5.2851285,0.779999971,2,3.440000057,175.5800018,3.700000048,0.100000001,2.299999952,0.5,0.100000001,0.779999971,2.24000001,5.28000021,175.7599945,1.340000033,3.210000038,60
,02:51.0,3/21/2022,7.276676,5.2854365,0.779999971,1.75999999,2.210000038,176.8999939,4.5,0.079999998,2,0.400000006,0.100000001,1.049999952,2.339999914,7.71999979,179.8600006,0.720000029,2.25999999,
,02:53.0,3/21/2022,7.2767215,5.285735,0.779999971,1.039999962,2.849999905,182.5200043,4,0.289999992,2.099999905,0.400000006,0.300000012,0.779999971,1.039999962,1.600000024,182.3300018,0.649999976,1.139999986,
,02:55.0,3/21/2022,7.2767635,5.286028,0.779999971,1.370000005,4.019999981,186.3399963,4,0.109999999,2.099999905,0.400000006,0.100000001,0.779999971,1.100000024,4.880000114,191.4900055,0.99000001,1.159999967,
,02:57.0,3/21/2022,7.2767975,5.2863375,0.699999988,2.289999962,3.299999952,185.5099945,4,0.119999997,2.099999905,0.400000006,0.100000001,0.699999988,3.059999943,15.60000038,191.1199951,0.649999976,1.659999967,
,02:59.0,3/21/2022,7.2768295,5.2866675,1.149999976,1.200000048,4.53000021,183.1300049,4.199999809,0.189999998,2,0.400000006,0.200000003,1.139999986,1.200000048,9.819999695,185.2899933,1.25999999,2.430000067,43
,03:01.0,3/21/2022,7.2768525,5.2870225,0.779999971,2.430000067,4.079999924,183.5399933,4,0.119999997,2.099999905,0.400000006,0.100000001,1.049999952,2.430000067,12.26000023,186.7100067,0.689999998,2.359999895,
,03:03.0,3/21/2022,7.2768685,5.287394,0.779999971,1.090000033,2.690000057,186.3800049,3.900000095,0.090000004,2.099999905,0.400000006,0.100000001,0.779999971,1.090000033,7.5,189.1900024,1,1.629999995,
,03:05.0,3/21/2022,7.2768805,5.287779,0.779999971,1.039999962,2.880000114,175.7899933,3.700000048,0.129999995,2,0.400000006,0.100000001,0.779999971,1.389999986,4.650000095,178.6000061,0.649999976,0.75999999,
,03:09.0,3/21/2022,7.2768815,5.288495,1.059999943,2.089999914,5.260000229,174.4199982,3.900000095,0.109999999,2,0.400000006,0.100000001,1.419999957,2.779999971,15.72999954,180.4900055,1.25,2.869999886,
,03:11.0,3/21/2022,7.27687,5.288805,0.779999971,2.109999895,2.609999895,186.6799927,4,0.090000004,2.099999905,0.400000006,0.100000001,0.779999971,2.390000105,25.19000053,190.6100006,0.670000017,1.659999967,
,03:13.0,3/21/2022,7.2768635,5.289075,0.779999971,1.74000001,2.720000029,185.4199982,3.799999952,0.140000001,2.099999905,0.400000006,0.100000001,0.779999971,2.059999943,5.21999979,187.0399933,1.00999999,2.190000057,
,03:15.0,3/21/2022,7.2768535,5.2893155,0.779999971,1.039999962,2.319999933,178.3999939,3.799999952,0.109999999,2,0.400000006,0.100000001,0.779999971,0.829999983,4.670000076,177.9199982,0.639999986,0.75999999,
,03:17.0,3/21/2022,7.276837,5.2895175,0.389999986,1.100000024,1.230000019,180.1699982,8.699999809,0.959999979,2,0.400000006,1,0.519999981,1.039999962,3.390000105,183.1900024,0.639999986,1.620000005,
,03:19.0,3/21/2022,7.276814,5.289655,0.779999971,1.5,6.449999809,178.6999969,4,0.529999971,2,0.400000006,0.5,0.779999971,1.669999957,26.94000053,184.3800049,1.230000019,0.839999974,
,03:21.0,3/21/2022,7.276801,5.2897835,1.460000038,2,5.599999905,-0.151589036,4,0.140000001,2,0.400000006,0.100000001,1.460000038,2,8.149999619,179.0099945,0.670000017,2.920000076,
